,speech_date,gb_date,fomc_date,branch,speaker,y_actual,y_speech_implied
1412,09/03/2006,25/01/2006,31/01/2006,NY,gei,0.018647541,-0.08381526
1413,10/03/2006,25/01/2006,31/01/2006,FOMC,Ferguson,0.018647541,-0.06326434
1414,13/03/2006,25/01/2006,31/01/2006,FOMC,Olson,0.018647541,-0.023916708
1415,13/03/2006,25/01/2006,31/01/2006,SF,yellen,0.018647541,-0.07864909
1416,15/03/2006,25/01/2006,31/01/2006,ATL,guynn,0.018647541,-0.05448915
1417,15/03/2006,25/01/2006,31/01/2006,SF,yellen,0.018647541,-0.105905384
1418,16/03/2006,25/01/2006,31/01/2006,FOMC,Kohn,0.018647541,-0.065775245
1419,20/03/2006,25/01/2006,31/01/2006,BOS,minehan,0.018647541,-0.042517647
1420,20/03/2006,25/01/2006,31/01/2006,FOMC,Bernanke,0.018647541,-0.12203364
1421,20/03/2006,25/01/2006,31/01/2006,SF,yellen,0.018647541,-0.07381667
1422,29/03/2006,22/03/2006,28/03/2006,FOMC,Bies,0.218647541,-0.12984104
1423,29/03/2006,22/03/2006,28/03/2006,RIC,lacker,0.218647541,-0.16945325
1424,30/03/2006,22/03/2006,28/03/2006,STL,poole,0.218647541,-0.12106989
1425,31/03/2006,22/03/2006,28/03/2006,FOMC,Bies,0.218647541,-0.1280817
1426,31/03/2006,22/03/2006,28/03/2006,FOMC,Ferguson,0.218647541,-0.07937701
1427,03/04/2006,22/03/2006,28/03/2006,FOMC,Kroszner,0.218647541,-0.08875011
1428,04/04/2006,22/03/2006,28/03/2006,RIC,lacker,0.218647541,-0.13349196
1429,04/04/2006,22/03/2006,28/03/2006,DAL,fisher,0.218647541,-0.14126252
1430,04/04/2006,22/03/2006,28/03/2006,KC,hoenig,0.218647541,-0.13174157
1431,04/04/2006,22/03/2006,28/03/2006,CHI,,0.218647541,-0.14244984
1432,05/04/2006,22/03/2006,28/03/2006,FOMC,Bernanke,0.218647541,-0.12779011
1433,05/04/2006,22/03/2006,28/03/2006,DAL,fisher,0.218647541,-0.12591758
1434,05/04/2006,22/03/2006,28/03/2006,NY,gei,0.218647541,-0.1270203
1435,06/04/2006,22/03/2006,28/03/2006,FOMC,Kroszner,0.218647541,-0.099400684
1436,06/04/2006,22/03/2006,28/03/2006,CHI,,0.218647541,-0.11999084
1437,10/04/2006,22/03/2006,28/03/2006,FOMC,Bies,0.218647541,-0.11346379
1438,10/04/2006,22/03/2006,28/03/2006,FOMC,Olson,0.218647541,-0.13278499
1439,11/04/2006,22/03/2006,28/03/2006,DAL,fisher,0.218647541,-0.13094439
1440,13/04/2006,22/03/2006,28/03/2006,FOMC,Olson,0.218647541,-0.13859926
1441,13/04/2006,22/03/2006,28/03/2006,FOMC,Kohn,0.218647541,-0.14837371
1442,17/04/2006,22/03/2006,28/03/2006,CHI,,0.218647541,-0.12312247
1443,17/04/2006,22/03/2006,28/03/2006,FOMC,Ferguson,0.218647541,-0.11592154
1444,18/04/2006,22/03/2006,28/03/2006,SF,yellen,0.218647541,-0.14614391
1445,18/04/2006,22/03/2006,28/03/2006,CHI,,0.218647541,-0.090273455
1446,19/04/2006,22/03/2006,28/03/2006,DAL,fisher,0.218647541,-0.15918685
1447,20/04/2006,22/03/2006,28/03/2006,FOMC,Bernanke,0.218647541,-0.120290205
1448,27/04/2006,22/03/2006,28/03/2006,FOMC,Kohn,0.218647541,-0.14005683
1449,28/04/2006,22/03/2006,28/03/2006,FOMC,Bies,0.218647541,-0.09113358
1450,01/05/2006,22/03/2006,28/03/2006,ATL,guynn,0.218647541,-0.12468891
1451,03/05/2006,03/05/2006,10/05/2006,FOMC,Bernanke,0.418647541,0.1174379
1452,03/05/2006,03/05/2006,10/05/2006,CHI,,0.418647541,0.13759181
1453,04/05/2006,03/05/2006,10/05/2006,FOMC,Bies,0.418647541,0.112422034
1454,11/05/2006,03/05/2006,10/05/2006,FOMC,Kohn,0.418647541,0.121872425
1455,13/05/2006,03/05/2006,10/05/2006,CLE,Pianalto,0.418647541,0.10955152
1456,16/05/2006,03/05/2006,10/05/2006,FOMC,Bernanke,0.418647541,0.094422296
1457,16/05/2006,03/05/2006,10/05/2006,NY,gei,0.418647541,0.12968163
1458,16/05/2006,03/05/2006,10/05/2006,FOMC,Bies,0.418647541,0.09294875
1459,16/05/2006,03/05/2006,10/05/2006,KC,hoenig,0.418647541,0.10585171
1460,16/05/2006,03/05/2006,10/05/2006,FOMC,Olson,0.418647541,0.09244385
1461,18/05/2006,03/05/2006,10/05/2006,CHI,,0.418647541,0.10341348
1462,18/05/2006,03/05/2006,10/05/2006,FOMC,Kohn,0.418647541,0.12311642
1463,18/05/2006,03/05/2006,10/05/2006,RIC,lacker,0.418647541,0.11373931
1464,18/05/2006,03/05/2006,10/05/2006,FOMC,Bernanke,0.418647541,0.0773437
1465,18/05/2006,03/05/2006,10/05/2006,STL,poole,0.418647541,0.087037876
1466,20/05/2006,03/05/2006,10/05/2006,DAL,fisher,0.418647541,0.102215305
1467,22/05/2006,03/05/2006,10/05/2006,DAL,fisher,0.418647541,0.09673342
1468,24/05/2006,03/05/2006,10/05/2006,FOMC,Kroszner,0.418647541,0.16668841
1469,25/05/2006,03/05/2006,10/05/2006,FOMC,Olson,0.418647541,0.10753256
1470,27/05/2006,03/05/2006,10/05/2006,SF,yellen,0.418647541,0.02024336
1471,31/05/2006,03/05/2006,10/05/2006,NY,gei,0.418647541,0.09797019
1472,02/06/2006,03/05/2006,10/05/2006,CHI,,0.418647541,0.08578588
1473,05/06/2006,03/05/2006,10/05/2006,FOMC,Bernanke,0.418647541,0.106754124
1474,06/06/2006,03/05/2006,10/05/2006,FOMC,Bies,0.418647541,0.15282282
1475,07/06/2006,03/05/2006,10/05/2006,ATL,guynn,0.418647541,0.14461267
1476,09/06/2006,03/05/2006,10/05/2006,FOMC,Bernanke,0.418647541,0.07568717
1477,12/06/2006,03/05/2006,10/05/2006,FOMC,Bies,0.418647541,0.13094226
1478,12/06/2006,03/05/2006,10/05/2006,FOMC,Olson,0.418647541,0.05770293
1479,12/06/2006,03/05/2006,10/05/2006,FOMC,Bernanke,0.418647541,0.10749714
1480,12/06/2006,03/05/2006,10/05/2006,CLE,Pianalto,0.418647541,0.10933936
1481,13/06/2006,03/05/2006,10/05/2006,FOMC,Bernanke,0.418647541,0.18317859
1482,14/06/2006,03/05/2006,10/05/2006,FOMC,Bies,0.418647541,0.12966906
1483,14/06/2006,03/05/2006,10/05/2006,DAL,fisher,0.418647541,0.112494916
1484,15/06/2006,03/05/2006,10/05/2006,FOMC,Kroszner,0.418647541,0.10534942
1485,15/06/2006,03/05/2006,10/05/2006,FOMC,Bernanke,0.418647541,0.07565002
1486,16/06/2006,03/05/2006,10/05/2006,STL,poole,0.418647541,0.12306723
1487,16/06/2006,03/05/2006,10/05/2006,FOMC,Kohn,0.418647541,0.049819663
1488,22/06/2006,21/06/2006,29/06/2006,CLE,Pianalto,0.418647541,0.47162092
1489,04/07/2006,21/06/2006,29/06/2006,FOMC,Bies,0.418647541,0.3617875
1490,06/07/2006,21/06/2006,29/06/2006,FOMC,Kohn,0.418647541,0.33853087
1491,18/07/2006,21/06/2006,29/06/2006,FOMC,Warsh,0.418647541,0.42652428
1492,19/07/2006,21/06/2006,29/06/2006,KC,hoenig,0.418647541,0.43579924
1493,31/07/2006,21/06/2006,29/06/2006,STL,poole,0.418647541,0.42337757
1494,31/07/2006,21/06/2006,29/06/2006,SF,yellen,0.418647541,0.3900017
1495,16/08/2006,03/08/2006,08/08/2006,DAL,fisher,0.318647541,0.3805102
1496,22/08/2006,03/08/2006,08/08/2006,ATL,guynn,0.318647541,0.338677
1497,22/08/2006,03/08/2006,08/08/2006,CHI,,0.318647541,0.39038736
1498,25/08/2006,03/08/2006,08/08/2006,FOMC,Bernanke,0.318647541,0.31831867
1499,29/08/2006,03/08/2006,08/08/2006,DAL,fisher,0.318647541,0.37448126
1500,30/08/2006,03/08/2006,08/08/2006,DAL,fisher,0.318647541,0.3973508
1501,31/08/2006,03/08/2006,08/08/2006,FOMC,Bernanke,0.318647541,0.17023018
1502,31/08/2006,03/08/2006,08/08/2006,STL,poole,0.318647541,0.34132606
1503,01/09/2006,03/08/2006,08/08/2006,FOMC,Kohn,0.318647541,0.41933024
1504,01/09/2006,03/08/2006,08/08/2006,FOMC,Bernanke,0.318647541,0.37367147
1505,07/09/2006,03/08/2006,08/08/2006,SF,yellen,0.318647541,0.3397609
1506,08/09/2006,03/08/2006,08/08/2006,CLE,Pianalto,0.318647541,0.3681357
1507,11/09/2006,03/08/2006,08/08/2006,BOS,minehan,0.318647541,0.3627529
1508,11/09/2006,03/08/2006,08/08/2006,STL,poole,0.318647541,0.25087517
1509,12/09/2006,03/08/2006,08/08/2006,SF,yellen,0.318647541,0.34082502
1510,15/09/2006,13/09/2006,20/09/2006,KC,hoenig,0.418647541,0.40777445
1511,15/09/2006,13/09/2006,20/09/2006,NY,gei,0.418647541,0.44285405
1512,25/09/2006,13/09/2006,20/09/2006,DAL,fisher,0.418647541,0.42752665
1513,27/09/2006,13/09/2006,20/09/2006,FOMC,Kroszner,0.418647541,0.24926545
1514,28/09/2006,13/09/2006,20/09/2006,BOS,minehan,0.418647541,0.4880901
1515,29/09/2006,13/09/2006,20/09/2006,STL,poole,0.418647541,0.39733177
1516,03/10/2006,13/09/2006,20/09/2006,KC,hoenig,0.418647541,0.43039036
1517,04/10/2006,13/09/2006,20/09/2006,NY,gei,0.418647541,0.37800398
1518,04/10/2006,13/09/2006,20/09/2006,FOMC,Kohn,0.418647541,0.39281052
1519,04/10/2006,13/09/2006,20/09/2006,FOMC,Bernanke,0.418647541,0.2839169
1520,05/10/2006,13/09/2006,20/09/2006,CLE,Pianalto,0.418647541,0.5150707
1521,05/10/2006,13/09/2006,20/09/2006,PHI,plosser,0.418647541,0.4046051
1522,09/10/2006,13/09/2006,20/09/2006,SF,yellen,0.418647541,0.45135337
1523,10/10/2006,13/09/2006,20/09/2006,DAL,fisher,0.418647541,0.41603628
1524,11/10/2006,13/09/2006,20/09/2006,RIC,lacker,0.418647541,0.3933576
1525,11/10/2006,13/09/2006,20/09/2006,FOMC,Bies,0.418647541,0.40503013
1526,12/10/2006,13/09/2006,20/09/2006,FOMC,Mishkin,0.418647541,0.3983631
1527,12/10/2006,13/09/2006,20/09/2006,CHI,,0.418647541,0.50537074
1528,16/10/2006,13/09/2006,20/09/2006,FOMC,Bernanke,0.418647541,0.43416798
1529,16/10/2006,13/09/2006,20/09/2006,SF,yellen,0.418647541,0.42565215
1530,16/10/2006,13/09/2006,20/09/2006,STL,poole,0.418647541,0.5520619
1531,17/10/2006,13/09/2006,20/09/2006,FOMC,Bies,0.418647541,0.39957815
1532,18/10/2006,18/10/2006,25/10/2006,DAL,fisher,0.518647541,0.3785175
1533,26/10/2006,18/10/2006,25/10/2006,NY,gei,0.518647541,0.33081788
1534,30/10/2006,18/10/2006,25/10/2006,RIC,lacker,0.518647541,0.37872326
1535,30/10/2006,18/10/2006,25/10/2006,CHI,,0.518647541,0.38298827
1536,30/10/2006,18/10/2006,25/10/2006,KC,hoenig,0.518647541,0.3869411
1537,01/11/2006,18/10/2006,25/10/2006,FOMC,Bernanke,0.518647541,0.40974164
1538,02/11/2006,18/10/2006,25/10/2006,DAL,fisher,0.518647541,0.34626418
1539,02/11/2006,18/10/2006,25/10/2006,FOMC,Bies,0.518647541,0.39864802
1540,03/11/2006,18/10/2006,25/10/2006,FOMC,Kohn,0.518647541,0.4609562
1541,06/11/2006,18/10/2006,25/10/2006,SF,yellen,0.518647541,0.36150077
1542,06/11/2006,18/10/2006,25/10/2006,CHI,,0.518647541,0.4075777
1543,06/11/2006,18/10/2006,25/10/2006,CLE,Pianalto,0.518647541,0.3245874
1544,08/11/2006,18/10/2006,25/10/2006,CHI,,0.518647541,0.40367392
1545,10/11/2006,18/10/2006,25/10/2006,FOMC,Bernanke,0.518647541,0.3526197
1546,14/11/2006,18/10/2006,25/10/2006,SF,yellen,0.518647541,0.38648093
1547,14/11/2006,18/10/2006,25/10/2006,STL,poole,0.518647541,0.25155026
1548,16/11/2006,18/10/2006,25/10/2006,STL,poole,0.518647541,0.31963533
1549,16/11/2006,18/10/2006,25/10/2006,CHI,,0.518647541,0.40366948
1550,16/11/2006,18/10/2006,25/10/2006,FOMC,Kroszner,0.518647541,0.36976224
1551,17/11/2006,18/10/2006,25/10/2006,CLE,Pianalto,0.518647541,0.39108697
1552,17/11/2006,18/10/2006,25/10/2006,DAL,fisher,0.518647541,0.34553248
1553,20/11/2006,18/10/2006,25/10/2006,DAL,fisher,0.518647541,0.3408764
1554,21/11/2006,18/10/2006,25/10/2006,FOMC,Warsh,0.518647541,0.38531965
1555,28/11/2006,18/10/2006,25/10/2006,FOMC,Bernanke,0.518647541,0.42689207
1556,30/11/2006,18/10/2006,25/10/2006,FOMC,Bies,0.518647541,0.33421835
1557,01/12/2006,18/10/2006,25/10/2006,FOMC,Bernanke,0.518647541,0.38102293
1558,01/12/2006,18/10/2006,25/10/2006,CHI,,0.518647541,0.39011657
1559,01/12/2006,18/10/2006,25/10/2006,FOMC,Kohn,0.518647541,0.31452194
1560,01/12/2006,18/10/2006,25/10/2006,RIC,lacker,0.518647541,0.3682066
1561,15/12/2006,06/12/2006,12/12/2006,FOMC,Bernanke,0.318647541,0.7676641
1562,19/12/2006,06/12/2006,12/12/2006,DAL,fisher,0.318647541,0.8122335
1563,21/12/2006,06/12/2006,12/12/2006,RIC,lacker,0.318647541,0.73738855
1564,05/01/2007,06/12/2006,12/12/2006,FOMC,Bernanke,0.318647541,0.8802579
1565,05/01/2007,06/12/2006,12/12/2006,BOS,minehan,0.318647541,0.7235657
1566,05/01/2007,06/12/2006,12/12/2006,CHI,moskow,0.318647541,0.61707103
1567,08/01/2007,06/12/2006,12/12/2006,FOMC,Kohn,0.318647541,0.7676426
1568,10/01/2007,06/12/2006,12/12/2006,CHI,moskow,0.318647541,0.7543004
1569,11/01/2007,06/12/2006,12/12/2006,NY,gei,0.318647541,0.66796654
1570,11/01/2007,06/12/2006,12/12/2006,FOMC,Bies,0.318647541,0.7272075
1571,12/01/2007,06/12/2006,12/12/2006,BOS,minehan,0.318647541,0.7224349
1572,17/01/2007,06/12/2006,12/12/2006,STL,poole,0.318647541,0.7808449
1573,17/01/2007,06/12/2006,12/12/2006,SF,yellen,0.318647541,0.7291934
1574,17/01/2007,06/12/2006,12/12/2006,FOMC,Mishkin,0.318647541,0.71396327
1575,18/01/2007,06/12/2006,12/12/2006,FOMC,Bies,0.318647541,0.9307566
1576,19/01/2007,06/12/2006,12/12/2006,RIC,lacker,0.318647541,0.70749485
1577,19/01/2007,06/12/2006,12/12/2006,KC,hoenig,0.318647541,0.7858509
1578,22/01/2007,06/12/2006,12/12/2006,SF,yellen,0.318647541,0.7180872
1579,05/02/2007,24/01/2007,31/01/2007,KC,hoenig,0.318647541,0.36710852
1580,06/02/2007,24/01/2007,31/01/2007,FOMC,Bernanke,0.318647541,0.3591169
1581,06/02/2007,24/01/2007,31/01/2007,SF,yellen,0.318647541,0.3936454
1582,06/02/2007,24/01/2007,31/01/2007,CHI,moskow,0.318647541,0.35160834
1583,07/02/2007,24/01/2007,31/01/2007,PHI,plosser,0.318647541,0.39883238
1584,09/02/2007,24/01/2007,31/01/2007,CLE,Pianalto,0.318647541,0.44875893
1585,09/02/2007,24/01/2007,31/01/2007,STL,poole,0.318647541,0.51241004
1586,09/02/2007,24/01/2007,31/01/2007,DAL,fisher,0.318647541,0.42718062
1587,15/02/2007,24/01/2007,31/01/2007,STL,poole,0.318647541,0.3255172
1588,16/02/2007,24/01/2007,31/01/2007,DAL,fisher,0.318647541,0.42135388
1589,16/02/2007,24/01/2007,31/01/2007,CHI,moskow,0.318647541,0.35774344
1590,21/02/2007,24/01/2007,31/01/2007,SF,yellen,0.318647541,0.42444062
1591,21/02/2007,24/01/2007,31/01/2007,FOMC,Kohn,0.318647541,0.4847051
1592,23/02/2007,24/01/2007,31/01/2007,SF,yellen,0.318647541,0.43691266
1593,26/02/2007,24/01/2007,31/01/2007,FOMC,Bies,0.318647541,0.34578916
1594,27/02/2007,24/01/2007,31/01/2007,DAL,fisher,0.318647541,0.5039069
1595,28/02/2007,24/01/2007,31/01/2007,NY,gei,0.318647541,0.41202295
1596,01/03/2007,24/01/2007,31/01/2007,CHI,moskow,0.318647541,0.45058614
1597,02/03/2007,24/01/2007,31/01/2007,STL,poole,0.318647541,0.39651138
1598,02/03/2007,24/01/2007,31/01/2007,FOMC,Bernanke,0.318647541,0.29273564
1599,05/03/2007,24/01/2007,31/01/2007,FOMC,Kroszner,0.318647541,0.40423334
1600,05/03/2007,24/01/2007,31/01/2007,FOMC,Warsh,0.318647541,0.4114493
1601,05/03/2007,24/01/2007,31/01/2007,STL,poole,0.318647541,0.47101194
1602,06/03/2007,24/01/2007,31/01/2007,FOMC,Bernanke,0.318647541,0.38644233
1603,06/03/2007,24/01/2007,31/01/2007,PHI,plosser,0.318647541,0.40826353
1604,07/03/2007,24/01/2007,31/01/2007,CHI,moskow,0.318647541,0.37432575
1605,09/03/2007,24/01/2007,31/01/2007,MIN,stern,0.318647541,0.42516118
1606,09/03/2007,24/01/2007,31/01/2007,FOMC,Kohn,0.318647541,0.4195696
1607,09/03/2007,24/01/2007,31/01/2007,FOMC,Kroszner,0.318647541,0.40351856
1608,09/03/2007,24/01/2007,31/01/2007,RIC,lacker,0.318647541,0.35176194
1609,12/03/2007,24/01/2007,31/01/2007,FOMC,Kroszner,0.318647541,0.3160019
1610,22/03/2007,14/03/2007,21/03/2007,FOMC,Kohn,0.318647541,0.49834883
1611,22/03/2007,14/03/2007,21/03/2007,FOMC,Kroszner,0.318647541,0.5566225
1612,23/03/2007,14/03/2007,21/03/2007,PHI,plosser,0.318647541,0.5600965
1613,23/03/2007,14/03/2007,21/03/2007,FOMC,Mishkin,0.318647541,0.43891013
1614,23/03/2007,14/03/2007,21/03/2007,NY,gei,0.318647541,0.57405365
1615,26/03/2007,14/03/2007,21/03/2007,CHI,moskow,0.318647541,0.54936576
1616,27/03/2007,14/03/2007,21/03/2007,CLE,Pianalto,0.318647541,0.5564157
1617,27/03/2007,14/03/2007,21/03/2007,CHI,moskow,0.318647541,0.54936576
1618,28/03/2007,14/03/2007,21/03/2007,CHI,moskow,0.318647541,0.54936576
1619,29/03/2007,14/03/2007,21/03/2007,MIN,stern,0.318647541,0.45389035
1620,30/03/2007,14/03/2007,21/03/2007,FOMC,Bernanke,0.318647541,0.6321599
1621,30/03/2007,14/03/2007,21/03/2007,PHI,plosser,0.318647541,0.54375094
1622,02/04/2007,14/03/2007,21/03/2007,STL,poole,0.318647541,0.49228394
1623,04/04/2007,14/03/2007,21/03/2007,DAL,fisher,0.318647541,0.5305899
1624,10/04/2007,14/03/2007,21/03/2007,FOMC,Mishkin,0.318647541,0.5329874
1625,11/04/2007,14/03/2007,21/03/2007,RIC,lacker,0.318647541,0.40054852
1626,11/04/2007,14/03/2007,21/03/2007,FOMC,Bernanke,0.318647541,0.53029495
1627,13/04/2007,14/03/2007,21/03/2007,DAL,fisher,0.318647541,0.5209286
1628,16/04/2007,14/03/2007,21/03/2007,PHI,plosser,0.318647541,0.5829024
1629,16/04/2007,14/03/2007,21/03/2007,DAL,fisher,0.318647541,0.57709223
1630,16/04/2007,14/03/2007,21/03/2007,STL,poole,0.318647541,0.44830257
1631,17/04/2007,14/03/2007,21/03/2007,NY,gei,0.318647541,0.49345025
1632,19/04/2007,14/03/2007,21/03/2007,DAL,fisher,0.318647541,0.58422154
1633,19/04/2007,14/03/2007,21/03/2007,SF,yellen,0.318647541,0.52546525
1634,20/04/2007,14/03/2007,21/03/2007,FOMC,Mishkin,0.318647541,0.49768937
1635,25/04/2007,14/03/2007,21/03/2007,FOMC,Bernanke,0.318647541,0.5773523
1636,26/04/2007,14/03/2007,21/03/2007,FOMC,Mishkin,0.318647541,0.46623468
1637,26/04/2007,14/03/2007,21/03/2007,SF,yellen,0.318647541,0.41205493
1638,26/04/2007,14/03/2007,21/03/2007,DAL,fisher,0.318647541,0.5868412
1639,01/05/2007,14/03/2007,21/03/2007,FOMC,Bernanke,0.318647541,0.6727677
1640,04/05/2007,02/05/2007,09/05/2007,NY,gei,0.318647541,0.31845513
1641,10/05/2007,02/05/2007,09/05/2007,FOMC,Kroszner,0.318647541,0.34065452
1642,10/05/2007,02/05/2007,09/05/2007,CHI,moskow,0.318647541,0.3630692
1643,14/05/2007,02/05/2007,09/05/2007,DAL,fisher,0.318647541,0.4191006
1644,15/05/2007,02/05/2007,09/05/2007,FOMC,Kroszner,0.318647541,0.2587695
1645,15/05/2007,02/05/2007,09/05/2007,FOMC,Bernanke,0.318647541,0.36372104
1646,15/05/2007,02/05/2007,09/05/2007,NY,gei,0.318647541,0.32325667
1647,16/05/2007,02/05/2007,09/05/2007,FOMC,Kohn,0.318647541,0.33850998
1648,16/05/2007,02/05/2007,09/05/2007,FOMC,Kroszner,0.318647541,0.33610296
1649,17/05/2007,02/05/2007,09/05/2007,CHI,moskow,0.318647541,0.40470785
1650,17/05/2007,02/05/2007,09/05/2007,FOMC,Bernanke,0.318647541,0.3828835
1651,20/05/2007,02/05/2007,09/05/2007,CLE,Pianalto,0.318647541,0.33111554
1652,22/05/2007,02/05/2007,09/05/2007,FOMC,Bernanke,0.318647541,0.3482001
1653,22/05/2007,02/05/2007,09/05/2007,RIC,lacker,0.318647541,0.29214817
1654,23/05/2007,02/05/2007,09/05/2007,FOMC,Kroszner,0.318647541,0.42977393
1655,24/05/2007,02/05/2007,09/05/2007,FOMC,Mishkin,0.318647541,0.21490452
1656,24/05/2007,02/05/2007,09/05/2007,DAL,fisher,0.318647541,0.36516854
1657,01/06/2007,02/05/2007,09/05/2007,FOMC,Kroszner,0.318647541,0.37027884
1658,02/06/2007,02/05/2007,09/05/2007,DAL,fisher,0.318647541,0.34986675
1659,05/06/2007,02/05/2007,09/05/2007,FOMC,Warsh,0.318647541,0.38718563
1660,05/06/2007,02/05/2007,09/05/2007,FOMC,Bernanke,0.318647541,0.3671098
1661,06/06/2007,02/05/2007,09/05/2007,KC,hoenig,0.318647541,0.25901154
1662,11/06/2007,02/05/2007,09/05/2007,CLE,Pianalto,0.318647541,0.35618502
1663,11/06/2007,02/05/2007,09/05/2007,CHI,moskow,0.318647541,0.39838886
1664,12/06/2007,02/05/2007,09/05/2007,KC,hoenig,0.318647541,0.43581873
1665,12/06/2007,02/05/2007,09/05/2007,CHI,moskow,0.318647541,0.3619312
1666,13/06/2007,02/05/2007,09/05/2007,NY,gei,0.318647541,0.32795805
1667,13/06/2007,02/05/2007,09/05/2007,DAL,fisher,0.318647541,0.34679496
1668,14/06/2007,02/05/2007,09/05/2007,FOMC,Kroszner,0.318647541,0.40868518
1669,15/06/2007,02/05/2007,09/05/2007,SF,yellen,0.318647541,0.3777491
1670,15/06/2007,02/05/2007,09/05/2007,FOMC,Bernanke,0.318647541,0.32528406
1671,20/06/2007,20/06/2007,28/06/2007,NY,gei,0.218647541,0.32686234
1672,22/06/2007,20/06/2007,28/06/2007,CLE,Pianalto,0.218647541,0.39446962
1673,05/07/2007,20/06/2007,28/06/2007,SF,yellen,0.218647541,0.3145215
1674,10/07/2007,20/06/2007,28/06/2007,FOMC,Bernanke,0.218647541,0.31312758
1675,11/07/2007,20/06/2007,28/06/2007,PHI,plosser,0.218647541,0.33154482
1676,12/07/2007,20/06/2007,28/06/2007,FOMC,Kroszner,0.218647541,0.32166818
1677,12/07/2007,20/06/2007,28/06/2007,SF,yellen,0.218647541,0.30568454
1678,19/07/2007,20/06/2007,28/06/2007,CHI,moskow,0.218647541,0.38198787
1679,20/07/2007,20/06/2007,28/06/2007,STL,poole,0.218647541,0.36427855
1680,24/07/2007,20/06/2007,28/06/2007,STL,poole,0.218647541,0.35234445
1681,25/07/2007,20/06/2007,28/06/2007,STL,poole,0.218647541,0.35251656
1682,25/07/2007,20/06/2007,28/06/2007,NY,gei,0.218647541,0.34908754
1683,27/07/2007,20/06/2007,28/06/2007,RIC,lacker,0.218647541,0.33886403
1684,31/07/2007,20/06/2007,28/06/2007,STL,poole,0.218647541,0.32602453
1685,01/08/2007,20/06/2007,28/06/2007,FOMC,Kroszner,0.218647541,0.32863075
1686,02/08/2007,02/08/2007,07/08/2007,KC,hoenig,0.318647541,0.40133107
1687,08/08/2007,02/08/2007,07/08/2007,MIN,stern,0.318647541,0.4223711
1688,09/08/2007,02/08/2007,07/08/2007,MIN,stern,0.318647541,0.46010518
1689,17/08/2007,02/08/2007,07/08/2007,STL,poole,0.318647541,0.41799134
1690,21/08/2007,02/08/2007,07/08/2007,RIC,lacker,0.318647541,0.4047252
1691,25/08/2007,02/08/2007,07/08/2007,STL,poole,0.318647541,0.40925798
1692,25/08/2007,02/08/2007,07/08/2007,ATL,guynn,0.318647541,0.38862368
1693,25/08/2007,02/08/2007,07/08/2007,DAL,fisher,0.318647541,0.4090194
1694,31/08/2007,02/08/2007,07/08/2007,FOMC,Bernanke,0.318647541,0.39628094
1695,01/09/2007,02/08/2007,07/08/2007,FOMC,Mishkin,0.318647541,0.12105653
1696,06/09/2007,02/08/2007,07/08/2007,STL,poole,0.318647541,0.52598804
1697,06/09/2007,02/08/2007,07/08/2007,FOMC,Kroszner,0.318647541,0.36633566
1698,06/09/2007,02/08/2007,07/08/2007,ATL,lockhart,0.318647541,0.40826276
1699,08/09/2007,02/08/2007,07/08/2007,PHI,plosser,0.318647541,0.37929386
1700,10/09/2007,02/08/2007,07/08/2007,DAL,fisher,0.318647541,0.38701147
1701,10/09/2007,02/08/2007,07/08/2007,ATL,lockhart,0.318647541,0.40660208
1702,10/09/2007,02/08/2007,07/08/2007,SF,yellen,0.318647541,0.3897398
1703,10/09/2007,02/08/2007,07/08/2007,FOMC,Mishkin,0.318647541,0.4048991
1704,11/09/2007,02/08/2007,07/08/2007,FOMC,Bernanke,0.318647541,0.300035
1705,21/09/2007,12/09/2007,18/09/2007,FOMC,Mishkin,0.118647541,0.13888186
1706,21/09/2007,12/09/2007,18/09/2007,FOMC,Kohn,0.118647541,0.32303154
1707,21/09/2007,12/09/2007,18/09/2007,FOMC,Warsh,0.118647541,0.33783457
1708,24/09/2007,12/09/2007,18/09/2007,FOMC,Bernanke,0.118647541,0.36787122
1709,24/09/2007,12/09/2007,18/09/2007,DAL,fisher,0.118647541,0.28444916
1710,25/09/2007,12/09/2007,18/09/2007,PHI,plosser,0.118647541,0.2519037
1711,27/09/2007,12/09/2007,18/09/2007,FOMC,Mishkin,0.118647541,0.24704842
1712,28/09/2007,12/09/2007,18/09/2007,STL,poole,0.118647541,0.2669146
1713,28/09/2007,12/09/2007,18/09/2007,ATL,lockhart,0.118647541,0.2795934
1714,28/09/2007,12/09/2007,18/09/2007,FOMC,Mishkin,0.118647541,0.28499013
1715,28/09/2007,12/09/2007,18/09/2007,SF,yellen,0.118647541,0.22790863
1716,02/10/2007,12/09/2007,18/09/2007,DAL,fisher,0.118647541,0.25493312
1717,04/10/2007,12/09/2007,18/09/2007,DAL,fisher,0.118647541,0.18221013
1718,05/10/2007,12/09/2007,18/09/2007,FOMC,Warsh,0.118647541,0.3826912
1719,05/10/2007,12/09/2007,18/09/2007,FOMC,Kohn,0.118647541,0.2832842
1720,09/10/2007,12/09/2007,18/09/2007,STL,poole,0.118647541,0.30269474
1721,09/10/2007,12/09/2007,18/09/2007,SF,yellen,0.118647541,0.31533703
1722,10/10/2007,12/09/2007,18/09/2007,BOS,rosengren,0.118647541,0.32807875
1723,11/10/2007,12/09/2007,18/09/2007,FOMC,Kroszner,0.118647541,0.36112797
