,speech_date,gb_date,fomc_date,branch,speaker,y_actual,y_speech_implied
768,10/06/2002,01/05/2002,07/05/2002,FOMC,Bies,1.380259563,-0.2647646
769,11/06/2002,01/05/2002,07/05/2002,FOMC,Bies,1.380259563,-0.35136217
770,13/06/2002,01/05/2002,07/05/2002,PHI,santomero,1.380259563,-0.2807758
771,20/06/2002,20/06/2002,26/06/2002,FOMC,Bies,-0.019740437,-0.12961891
772,21/06/2002,20/06/2002,26/06/2002,FOMC,Ferguson,-0.019740437,-0.37687388
773,02/07/2002,20/06/2002,26/06/2002,NY,mcd,-0.019740437,-0.23900968
774,05/07/2002,20/06/2002,26/06/2002,FOMC,Gramlich,-0.019740437,-0.12661293
775,08/07/2002,20/06/2002,26/06/2002,FOMC,Olson,-0.019740437,-0.1414209
776,12/07/2002,20/06/2002,26/06/2002,STL,poole,-0.019740437,-0.30672565
777,26/07/2002,20/06/2002,26/06/2002,FOMC,Olson,-0.019740437,-0.44502938
778,02/08/2002,20/06/2002,26/06/2002,SF,parry,-0.019740437,0.031371735
779,04/08/2002,20/06/2002,26/06/2002,STL,poole,-0.019740437,-0.44758987
780,21/08/2002,07/08/2002,13/08/2002,PHI,santomero,-0.719740437,-0.57423055
781,21/08/2002,07/08/2002,13/08/2002,CHI,,-0.719740437,-0.25040886
782,21/08/2002,07/08/2002,13/08/2002,SF,parry,-0.719740437,-0.30555475
783,26/08/2002,07/08/2002,13/08/2002,STL,poole,-0.719740437,-0.2871526
784,30/08/2002,07/08/2002,13/08/2002,FOMC,Greenspan,-0.719740437,-0.41065568
785,09/09/2002,07/08/2002,13/08/2002,BOS,minehan,-0.719740437,-0.35071427
786,09/09/2002,07/08/2002,13/08/2002,CHI,,-0.719740437,-0.41448328
787,11/09/2002,07/08/2002,13/08/2002,NY,mcd,-0.719740437,-0.5282063
788,12/09/2002,07/08/2002,13/08/2002,SF,parry,-0.719740437,-0.2835816
789,20/09/2002,18/09/2002,24/09/2002,DAL,poole,1.880259563,-0.77685493
790,23/09/2002,18/09/2002,24/09/2002,KC,hoenig,1.880259563,-0.8043901
791,25/09/2002,18/09/2002,24/09/2002,FOMC,Greenspan,1.880259563,-0.77477705
792,25/09/2002,18/09/2002,24/09/2002,FOMC,Greenspan,1.880259563,-0.7853797
793,25/09/2002,18/09/2002,24/09/2002,FOMC,Greenspan,1.880259563,-0.7435271
794,28/09/2002,18/09/2002,24/09/2002,FOMC,Bies,1.880259563,-0.854658
795,29/09/2002,18/09/2002,24/09/2002,NY,mcd,1.880259563,-0.7683332
796,01/10/2002,18/09/2002,24/09/2002,FOMC,Bies,1.880259563,-0.8289016
797,02/10/2002,18/09/2002,24/09/2002,ATL,guynn,1.880259563,-0.8007795
798,02/10/2002,18/09/2002,24/09/2002,SF,parry,1.880259563,-0.6396048
799,03/10/2002,18/09/2002,24/09/2002,FOMC,Ferguson,1.880259563,-0.72741497
800,03/10/2002,18/09/2002,24/09/2002,CHI,,1.880259563,-0.7300246
801,07/10/2002,18/09/2002,24/09/2002,FOMC,Greenspan,1.880259563,-0.7528837
802,08/10/2002,18/09/2002,24/09/2002,FOMC,Bies,1.880259563,-0.7997947
803,09/10/2002,18/09/2002,24/09/2002,FOMC,Ferguson,1.880259563,-0.75862706
804,15/10/2002,18/09/2002,24/09/2002,FOMC,Bernanke,1.880259563,-1.0263053
805,16/10/2002,18/09/2002,24/09/2002,FOMC,Ferguson,1.880259563,-0.90197986
806,16/10/2002,18/09/2002,24/09/2002,FOMC,Gramlich,1.880259563,-0.8433508
807,16/10/2002,18/09/2002,24/09/2002,FOMC,Ferguson,1.880259563,-0.7990795
808,17/10/2002,18/09/2002,24/09/2002,DAL,poole,1.880259563,-0.76023257
809,17/10/2002,18/09/2002,24/09/2002,NY,mcd,1.880259563,-0.6941305
810,17/10/2002,18/09/2002,24/09/2002,CHI,,1.880259563,-0.78257054
811,18/10/2002,18/09/2002,24/09/2002,BOS,minehan,1.880259563,-0.8118542
812,22/10/2002,18/09/2002,24/09/2002,DAL,poole,1.880259563,-0.8406398
813,22/10/2002,18/09/2002,24/09/2002,STL,poole,1.880259563,-0.81779546
814,22/10/2002,18/09/2002,24/09/2002,FOMC,Olson,1.880259563,-1.023537
815,23/10/2002,18/09/2002,24/09/2002,FOMC,Greenspan,1.880259563,-0.22578266
816,24/10/2002,18/09/2002,24/09/2002,MIN,stern,1.880259563,-0.8372245
817,24/10/2002,18/09/2002,24/09/2002,FOMC,Ferguson,1.880259563,-0.26681027
818,28/10/2002,18/09/2002,24/09/2002,PHI,santomero,1.880259563,-0.9448544
819,29/10/2002,18/09/2002,24/09/2002,CHI,,1.880259563,-0.631984
820,29/10/2002,18/09/2002,24/09/2002,FOMC,Greenspan,1.880259563,-0.82652116
821,07/11/2002,30/10/2002,06/11/2002,FOMC,Bies,2.280259563,0.3495658
822,07/11/2002,30/10/2002,06/11/2002,FOMC,Gramlich,2.280259563,0.3618893
823,08/11/2002,30/10/2002,06/11/2002,FOMC,Bernanke,2.280259563,0.7317222
824,12/11/2002,30/10/2002,06/11/2002,FOMC,Ferguson,2.280259563,0.97307324
825,12/11/2002,30/10/2002,06/11/2002,FOMC,Bies,2.280259563,0.6300841
826,12/11/2002,30/10/2002,06/11/2002,FOMC,Greenspan,2.280259563,0.56376785
827,12/11/2002,30/10/2002,06/11/2002,PHI,santomero,2.280259563,0.8177457
828,12/11/2002,30/10/2002,06/11/2002,FOMC,Olson,2.280259563,0.47818786
829,12/11/2002,30/10/2002,06/11/2002,FOMC,Ferguson,2.280259563,-0.18812302
830,13/11/2002,30/10/2002,06/11/2002,SF,parry,2.280259563,0.61426187
831,14/11/2002,30/10/2002,06/11/2002,CHI,,2.280259563,0.61232805
832,15/11/2002,30/10/2002,06/11/2002,STL,poole,2.280259563,0.5435084
833,18/11/2002,30/10/2002,06/11/2002,FOMC,Greenspan,2.280259563,0.6203809
834,18/11/2002,30/10/2002,06/11/2002,FOMC,Olson,2.280259563,0.5106851
835,19/11/2002,30/10/2002,06/11/2002,FOMC,Greenspan,2.280259563,0.44121557
836,20/11/2002,30/10/2002,06/11/2002,CHI,,2.280259563,0.9945543
837,20/11/2002,30/10/2002,06/11/2002,FOMC,Ferguson,2.280259563,0.4219968
838,21/11/2002,30/10/2002,06/11/2002,CHI,,2.280259563,0.97479486
839,21/11/2002,30/10/2002,06/11/2002,FOMC,Bernanke,2.280259563,1.151994
840,22/11/2002,30/10/2002,06/11/2002,PHI,santomero,2.280259563,0.6362616
841,22/11/2002,30/10/2002,06/11/2002,SF,parry,2.280259563,0.663568
842,22/11/2002,30/10/2002,06/11/2002,FOMC,Kohn,2.280259563,0.50384295
843,24/11/2002,30/10/2002,06/11/2002,DAL,poole,2.280259563,0.38855696
844,25/11/2002,30/10/2002,06/11/2002,CHI,,2.280259563,0.78834355
845,05/12/2002,04/12/2002,10/12/2002,STL,poole,1.480259563,0.43012685
846,07/12/2002,04/12/2002,10/12/2002,CHI,,1.480259563,-0.050121136
847,13/12/2002,04/12/2002,10/12/2002,FOMC,Olson,1.480259563,-0.054180495
848,13/12/2002,04/12/2002,10/12/2002,FOMC,Bies,1.480259563,0.08381247
849,19/12/2002,04/12/2002,10/12/2002,FOMC,Greenspan,1.480259563,0.38038078
850,20/12/2002,04/12/2002,10/12/2002,STL,poole,1.480259563,0.86183155
851,03/01/2003,04/12/2002,10/12/2002,RIC,broaddus,1.480259563,0.6202146
852,03/01/2003,04/12/2002,10/12/2002,BOS,minehan,1.480259563,0.6635037
853,04/01/2003,04/12/2002,10/12/2002,FOMC,Gramlich,1.480259563,-0.05800072
854,06/01/2003,04/12/2002,10/12/2002,ATL,guynn,1.480259563,0.48835993
855,10/01/2003,04/12/2002,10/12/2002,BOS,minehan,1.480259563,0.61161214
856,14/01/2003,04/12/2002,10/12/2002,PHI,santomero,1.480259563,1.0985454
857,16/01/2003,04/12/2002,10/12/2002,RIC,broaddus,1.480259563,0.7356739
858,03/02/2003,22/01/2003,29/01/2003,FOMC,Bernanke,1.680259563,-0.58974326
859,04/02/2003,22/01/2003,29/01/2003,NY,mcd,1.680259563,-0.41618794
860,05/02/2003,22/01/2003,29/01/2003,FOMC,Ferguson,1.680259563,-0.1697841
861,06/02/2003,22/01/2003,29/01/2003,FOMC,Olson,1.680259563,-0.32992575
862,11/02/2003,22/01/2003,29/01/2003,NY,mcd,1.680259563,-0.20518488
863,11/02/2003,22/01/2003,29/01/2003,ATL,guynn,1.680259563,0.03968493
864,11/02/2003,22/01/2003,29/01/2003,FOMC,Bies,1.680259563,-0.34069806
865,12/02/2003,22/01/2003,29/01/2003,FOMC,Ferguson,1.680259563,-0.24032333
866,21/02/2003,22/01/2003,29/01/2003,FOMC,Bernanke,1.680259563,-0.54629856
867,24/02/2003,22/01/2003,29/01/2003,PHI,santomero,1.680259563,-0.007183515
868,27/02/2003,22/01/2003,29/01/2003,FOMC,Bies,1.680259563,-0.6246592
869,28/02/2003,22/01/2003,29/01/2003,STL,poole,1.680259563,0.25301743
870,28/02/2003,22/01/2003,29/01/2003,FOMC,Kohn,1.680259563,-0.3279441
871,04/03/2003,22/01/2003,29/01/2003,ATL,guynn,1.680259563,-0.18256271
872,04/03/2003,22/01/2003,29/01/2003,SF,parry,1.680259563,0.08256575
873,04/03/2003,22/01/2003,29/01/2003,FOMC,Greenspan,1.680259563,0.004444353
874,05/03/2003,22/01/2003,29/01/2003,STL,poole,1.680259563,-0.018903218
875,07/03/2003,22/01/2003,29/01/2003,FOMC,Greenspan,1.680259563,-0.20342192
876,08/03/2003,22/01/2003,29/01/2003,DAL,poole,1.680259563,-0.05651372
877,10/03/2003,22/01/2003,29/01/2003,STL,poole,1.680259563,-0.72826844
878,12/03/2003,22/01/2003,29/01/2003,CHI,,1.680259563,-0.062747665
879,13/03/2003,13/03/2003,18/03/2003,FOMC,Olson,1.880259563,-0.59179515
880,14/03/2003,13/03/2003,18/03/2003,KC,hoenig,1.880259563,-0.63545114
881,20/03/2003,13/03/2003,18/03/2003,BOS,minehan,1.880259563,-0.61355966
882,20/03/2003,13/03/2003,18/03/2003,NY,mcd,1.880259563,-0.5767967
883,24/03/2003,13/03/2003,18/03/2003,ATL,guynn,1.880259563,-0.49065894
884,24/03/2003,13/03/2003,18/03/2003,FOMC,Kohn,1.880259563,-0.5203544
885,25/03/2003,13/03/2003,18/03/2003,FOMC,Bernanke,1.880259563,-0.5540443
886,26/03/2003,13/03/2003,18/03/2003,KC,hoenig,1.880259563,-0.5237022
887,28/03/2003,13/03/2003,18/03/2003,FOMC,Greenspan,1.880259563,-0.57585096
888,28/03/2003,13/03/2003,18/03/2003,CHI,,1.880259563,-0.51597023
889,31/03/2003,13/03/2003,18/03/2003,RIC,broaddus,1.880259563,-0.514615
890,31/03/2003,13/03/2003,18/03/2003,BOS,minehan,1.880259563,-0.51651144
891,03/04/2003,13/03/2003,18/03/2003,FOMC,Greenspan,1.880259563,-0.5443492
892,04/04/2003,13/03/2003,18/03/2003,FOMC,Greenspan,1.880259563,-0.4446386
893,05/04/2003,13/03/2003,18/03/2003,FOMC,Ferguson,1.880259563,-0.47650743
894,09/04/2003,13/03/2003,18/03/2003,CLE,Pianalto,1.880259563,-0.55388784
895,09/04/2003,13/03/2003,18/03/2003,FOMC,Ferguson,1.880259563,-0.666192
896,09/04/2003,13/03/2003,18/03/2003,FOMC,Greenspan,1.880259563,-0.5077235
897,10/04/2003,13/03/2003,18/03/2003,STL,poole,1.880259563,-0.5619635
898,10/04/2003,13/03/2003,18/03/2003,FOMC,Olson,1.880259563,-0.52297133
899,13/04/2003,13/03/2003,18/03/2003,PHI,santomero,1.880259563,-0.5596825
900,15/04/2003,13/03/2003,18/03/2003,STL,poole,1.880259563,-0.518649
901,15/04/2003,13/03/2003,18/03/2003,RIC,broaddus,1.880259563,-0.55649126
902,22/04/2003,13/03/2003,18/03/2003,SF,parry,1.880259563,-0.50776964
903,24/04/2003,13/03/2003,18/03/2003,FOMC,Bernanke,1.880259563,-0.66854036
904,24/04/2003,13/03/2003,18/03/2003,FOMC,Gramlich,1.880259563,-0.511531
905,24/04/2003,13/03/2003,18/03/2003,CHI,,1.880259563,-0.48723415
906,24/04/2003,13/03/2003,18/03/2003,STL,poole,1.880259563,-0.5716068
907,28/04/2003,13/03/2003,18/03/2003,FOMC,Ferguson,1.880259563,-0.72707176
908,07/05/2003,30/04/2003,06/05/2003,FOMC,Bies,2.880259563,-0.41570586
909,08/05/2003,30/04/2003,06/05/2003,CHI,,2.880259563,0.98997235
910,08/05/2003,30/04/2003,06/05/2003,KC,hoenig,2.880259563,0.9960072
911,08/05/2003,30/04/2003,06/05/2003,FOMC,Greenspan,2.880259563,0.37086242
912,09/05/2003,30/04/2003,06/05/2003,CHI,,2.880259563,1.4883325
913,10/05/2003,30/04/2003,06/05/2003,CLE,Pianalto,2.880259563,0.20513976
914,13/05/2003,30/04/2003,06/05/2003,KC,hoenig,2.880259563,2.5588663
915,13/05/2003,30/04/2003,06/05/2003,FOMC,Greenspan,2.880259563,0.9875386
916,14/05/2003,30/04/2003,06/05/2003,DAL,poole,2.880259563,0.60214984
917,16/05/2003,30/04/2003,06/05/2003,FOMC,Ferguson,2.880259563,0.8714287
918,17/05/2003,30/04/2003,06/05/2003,DAL,poole,2.880259563,0.949504
919,19/05/2003,30/04/2003,06/05/2003,STL,poole,2.880259563,0.8567246
920,22/05/2003,30/04/2003,06/05/2003,FOMC,Olson,2.880259563,2.2915246
921,28/05/2003,30/04/2003,06/05/2003,SF,parry,2.880259563,1.6203213
922,29/05/2003,30/04/2003,06/05/2003,SF,parry,2.880259563,1.9964173
923,30/05/2003,30/04/2003,06/05/2003,PHI,santomero,2.880259563,0.56044376
924,30/05/2003,30/04/2003,06/05/2003,FOMC,Bies,2.880259563,-0.11704279
925,30/05/2003,30/04/2003,06/05/2003,MIN,stern,2.880259563,0.84619695
926,31/05/2003,30/04/2003,06/05/2003,FOMC,Bernanke,2.880259563,1.7830976
927,02/06/2003,30/04/2003,06/05/2003,SF,parry,2.880259563,1.8955623
928,04/06/2003,30/04/2003,06/05/2003,RIC,broaddus,2.880259563,1.2034676
929,10/06/2003,30/04/2003,06/05/2003,PHI,santomero,2.880259563,-0.10698893
930,10/06/2003,30/04/2003,06/05/2003,FOMC,Kohn,2.880259563,0.22651073
931,10/06/2003,30/04/2003,06/05/2003,FOMC,Ferguson,2.880259563,0.62981296
932,11/06/2003,30/04/2003,06/05/2003,FOMC,Ferguson,2.880259563,1.3145139
933,11/06/2003,30/04/2003,06/05/2003,FOMC,Bernanke,2.880259563,1.1302598
934,11/06/2003,30/04/2003,06/05/2003,FOMC,Bies,2.880259563,2.2434185
935,13/06/2003,30/04/2003,06/05/2003,FOMC,Gramlich,2.880259563,0.8834493
936,16/06/2003,30/04/2003,06/05/2003,FOMC,Bies,2.880259563,0.5804908
937,17/06/2003,30/04/2003,06/05/2003,FOMC,Ferguson,2.880259563,-0.121830955
938,20/06/2003,18/06/2003,25/06/2003,FOMC,Kohn,0.280259563,1.6129215
939,26/06/2003,18/06/2003,25/06/2003,FOMC,Olson,0.280259563,1.4288399
940,23/07/2003,18/06/2003,25/06/2003,FOMC,Bernanke,0.280259563,1.2956954
941,25/07/2003,18/06/2003,25/06/2003,RIC,broaddus,0.280259563,2.2989166
942,28/07/2003,18/06/2003,25/06/2003,CHI,,0.280259563,2.1984603
943,31/07/2003,18/06/2003,25/06/2003,ATL,guynn,0.280259563,2.0172894
944,07/08/2003,06/08/2003,12/08/2003,FOMC,Bies,-0.319740437,-0.9255873
945,10/08/2003,06/08/2003,12/08/2003,FOMC,Bies,-0.319740437,-0.84934986
946,18/08/2003,06/08/2003,12/08/2003,FOMC,Gramlich,-0.319740437,-0.8096064
947,21/08/2003,06/08/2003,12/08/2003,STL,poole,-0.319740437,-1.0456668
948,21/08/2003,06/08/2003,12/08/2003,SF,parry,-0.319740437,-0.7184693
949,29/08/2003,06/08/2003,12/08/2003,FOMC,Greenspan,-0.319740437,-0.78307617
950,03/09/2003,06/08/2003,12/08/2003,SF,parry,-0.319740437,-0.7298367
951,04/09/2003,06/08/2003,12/08/2003,SF,parry,-0.319740437,-0.7302156
952,04/09/2003,06/08/2003,12/08/2003,FOMC,Gramlich,-0.319740437,-0.80732155
953,04/09/2003,06/08/2003,12/08/2003,STL,poole,-0.319740437,-0.77264833
954,04/09/2003,06/08/2003,12/08/2003,FOMC,Bernanke,-0.319740437,-0.7559188
955,22/09/2003,10/09/2003,16/09/2003,FOMC,Olson,-0.519740437,-1.740006
956,22/09/2003,10/09/2003,16/09/2003,ATL,guynn,-0.519740437,-1.6389697
957,24/09/2003,10/09/2003,16/09/2003,FOMC,Kohn,-0.519740437,-1.4220498
958,25/09/2003,10/09/2003,16/09/2003,STL,poole,-0.519740437,-1.8328063
959,25/09/2003,10/09/2003,16/09/2003,BOS,minehan,-0.519740437,-1.1697356
960,26/09/2003,10/09/2003,16/09/2003,FOMC,Greenspan,-0.519740437,-1.6997575
961,30/09/2003,10/09/2003,16/09/2003,RIC,broaddus,-0.519740437,-1.2301476
962,30/09/2003,10/09/2003,16/09/2003,CHI,,-0.519740437,-1.702111
963,01/10/2003,10/09/2003,16/09/2003,FOMC,Gramlich,-0.519740437,-1.7114632
964,02/10/2003,10/09/2003,16/09/2003,FOMC,Bernanke,-0.519740437,-1.3685015
965,02/10/2003,10/09/2003,16/09/2003,PHI,santomero,-0.519740437,-1.3493233
966,02/10/2003,10/09/2003,16/09/2003,CHI,,-0.519740437,-1.3888953
967,07/10/2003,10/09/2003,16/09/2003,KC,hoenig,-0.519740437,-1.3903152
968,08/10/2003,10/09/2003,16/09/2003,FOMC,Bies,-0.519740437,-2.317081
969,08/10/2003,10/09/2003,16/09/2003,FOMC,Ferguson,-0.519740437,-1.6806226
970,08/10/2003,10/09/2003,16/09/2003,FOMC,Ferguson,-0.519740437,-1.6160417
971,08/10/2003,10/09/2003,16/09/2003,BOS,minehan,-0.519740437,-1.6090249
972,09/10/2003,10/09/2003,16/09/2003,FOMC,Gramlich,-0.519740437,-1.7304987
973,14/10/2003,10/09/2003,16/09/2003,STL,poole,-0.519740437,-1.2660551
974,16/10/2003,10/09/2003,16/09/2003,BOS,minehan,-0.519740437,-1.7824733
975,16/10/2003,10/09/2003,16/09/2003,SF,parry,-0.519740437,-1.4385846
976,17/10/2003,10/09/2003,16/09/2003,FOMC,Bernanke,-0.519740437,-1.7681462
977,17/10/2003,10/09/2003,16/09/2003,FOMC,Kohn,-0.519740437,-1.6944954
978,24/10/2003,22/10/2003,28/10/2003,FOMC,Bernanke,-0.419740437,-1.1071337
979,29/10/2003,22/10/2003,28/10/2003,FOMC,Greenspan,-0.419740437,-1.1485579
980,29/10/2003,22/10/2003,28/10/2003,RIC,broaddus,-0.419740437,-1.105417
981,30/10/2003,22/10/2003,28/10/2003,MIN,stern,-0.419740437,-1.0886941
982,31/10/2003,22/10/2003,28/10/2003,FOMC,Bies,-0.419740437,-1.3732826
983,03/11/2003,22/10/2003,28/10/2003,CHI,,-0.419740437,-1.0696902
984,05/11/2003,22/10/2003,28/10/2003,PHI,santomero,-0.419740437,-1.1119177
985,06/11/2003,22/10/2003,28/10/2003,ATL,guynn,-0.419740437,-1.0703917
986,06/11/2003,22/10/2003,28/10/2003,FOMC,Greenspan,-0.419740437,-1.0696009
987,06/11/2003,22/10/2003,28/10/2003,FOMC,Bernanke,-0.419740437,-1.0593412
988,10/11/2003,22/10/2003,28/10/2003,CHI,,-0.419740437,-1.0697341
989,13/11/2003,22/10/2003,28/10/2003,FOMC,Ferguson,-0.419740437,-1.2274876
990,13/11/2003,22/10/2003,28/10/2003,CHI,,-0.419740437,-1.0692601
991,14/11/2003,22/10/2003,28/10/2003,STL,poole,-0.419740437,-1.2000029
992,14/11/2003,22/10/2003,28/10/2003,FOMC,Gramlich,-0.419740437,-1.1071775
993,14/11/2003,22/10/2003,28/10/2003,PHI,santomero,-0.419740437,-1.0736209
994,14/11/2003,22/10/2003,28/10/2003,RIC,broaddus,-0.419740437,-1.1013399
995,18/11/2003,22/10/2003,28/10/2003,SF,parry,-0.419740437,-1.0853306
996,18/11/2003,22/10/2003,28/10/2003,PHI,santomero,-0.419740437,-1.0994328
997,19/11/2003,22/10/2003,28/10/2003,STL,poole,-0.419740437,-1.305605
998,20/11/2003,22/10/2003,28/10/2003,SF,parry,-0.419740437,-1.0351357
999,20/11/2003,22/10/2003,28/10/2003,ATL,guynn,-0.419740437,-1.1103513
1000,20/11/2003,22/10/2003,28/10/2003,CHI,,-0.419740437,-1.0324764
1001,20/11/2003,22/10/2003,28/10/2003,CLE,Pianalto,-0.419740437,-1.0864179
1002,20/11/2003,22/10/2003,28/10/2003,FOMC,Greenspan,-0.419740437,-1.1404746
1003,21/11/2003,22/10/2003,28/10/2003,FOMC,Ferguson,-0.419740437,-1.0516881
1004,21/11/2003,22/10/2003,28/10/2003,STL,poole,-0.419740437,-1.0628976
1005,22/11/2003,22/10/2003,28/10/2003,FOMC,Olson,-0.419740437,-1.0944709
1006,02/12/2003,22/10/2003,28/10/2003,FOMC,Ferguson,-0.419740437,-1.1343937
1007,11/12/2003,03/12/2003,09/12/2003,FOMC,Greenspan,-1.819740437,-1.2104897
1008,16/12/2003,03/12/2003,09/12/2003,BOS,minehan,-1.819740437,-0.9547968
1009,03/01/2004,03/12/2003,09/12/2003,FOMC,Greenspan,-1.819740437,-1.1203094
1010,03/01/2004,03/12/2003,09/12/2003,FOMC,Reinhart,-1.819740437,-1.0925593
1011,03/01/2004,03/12/2003,09/12/2003,FOMC,Bernanke,-1.819740437,-1.0781828
1012,04/01/2004,03/12/2003,09/12/2003,FOMC,Bernanke,-1.819740437,-1.1621884
1013,04/01/2004,03/12/2003,09/12/2003,FOMC,Ferguson,-1.819740437,-1.7614549
1014,05/01/2004,03/12/2003,09/12/2003,ATL,guynn,-1.819740437,-1.097146
1015,07/01/2004,03/12/2003,09/12/2003,FOMC,Kohn,-1.819740437,-1.1597208
1016,08/01/2004,03/12/2003,09/12/2003,KC,hoenig,-1.819740437,-1.0723404
1017,13/01/2004,03/12/2003,09/12/2003,FOMC,Greenspan,-1.819740437,-1.2269589
1018,13/01/2004,03/12/2003,09/12/2003,CLE,Pianalto,-1.819740437,-1.1240565
1019,14/01/2004,03/12/2003,09/12/2003,PHI,santomero,-1.819740437,-1.1028721
1020,15/01/2004,03/12/2003,09/12/2003,DAL,poole,-1.819740437,-1.1552606
1021,15/01/2004,03/12/2003,09/12/2003,PHI,santomero,-1.819740437,-1.123879
1022,16/01/2004,03/12/2003,09/12/2003,RIC,broaddus,-1.819740437,-1.0896924
1023,26/01/2004,21/01/2004,28/01/2004,FOMC,Greenspan,-1.219740437,-1.829353
1024,03/02/2004,21/01/2004,28/01/2004,CHI,,-1.219740437,-1.5912318
1025,04/02/2004,21/01/2004,28/01/2004,FOMC,Bies,-1.219740437,-1.8678987
1026,19/02/2004,21/01/2004,28/01/2004,DAL,poole,-1.219740437,-1.7556598
1027,19/02/2004,21/01/2004,28/01/2004,CHI,,-1.219740437,-1.6854246
1028,19/02/2004,21/01/2004,28/01/2004,FOMC,Bies,-1.219740437,-1.9377283
1029,20/02/2004,21/01/2004,28/01/2004,STL,poole,-1.219740437,-1.6171453
1030,20/02/2004,21/01/2004,28/01/2004,FOMC,Bernanke,-1.219740437,-1.7529511
1031,20/02/2004,21/01/2004,28/01/2004,FOMC,Greenspan,-1.219740437,-1.9114476
1032,23/02/2004,21/01/2004,28/01/2004,FOMC,Greenspan,-1.219740437,-1.6940645
1033,25/02/2004,21/01/2004,28/01/2004,FOMC,Gramlich,-1.219740437,-1.7853382
1034,25/02/2004,21/01/2004,28/01/2004,FOMC,Bies,-1.219740437,-1.7939712
1035,25/02/2004,21/01/2004,28/01/2004,STL,poole,-1.219740437,-2.0514789
1036,26/02/2004,21/01/2004,28/01/2004,FOMC,Bernanke,-1.219740437,-1.8699064
1037,26/02/2004,21/01/2004,28/01/2004,FOMC,Bies,-1.219740437,-2.211117
1038,27/02/2004,21/01/2004,28/01/2004,FOMC,Olson,-1.219740437,-1.8022432
1039,27/02/2004,21/01/2004,28/01/2004,FOMC,Greenspan,-1.219740437,-1.7366911
1040,01/03/2004,21/01/2004,28/01/2004,FOMC,Olson,-1.219740437,-1.7108141
1041,02/03/2004,21/01/2004,28/01/2004,FOMC,Greenspan,-1.219740437,-2.0383627
1042,02/03/2004,21/01/2004,28/01/2004,FOMC,Bernanke,-1.219740437,-1.790889
1043,04/03/2004,21/01/2004,28/01/2004,ATL,guynn,-1.219740437,-1.7572205
1044,12/03/2004,11/03/2004,16/03/2004,FOMC,Greenspan,-1.719740437,-1.5275289
1045,17/03/2004,11/03/2004,16/03/2004,FOMC,Greenspan,-1.719740437,-1.4847286
1046,22/03/2004,11/03/2004,16/03/2004,CHI,,-1.719740437,-1.3224485
1047,24/03/2004,11/03/2004,16/03/2004,ATL,guynn,-1.719740437,-1.3634181
1048,24/03/2004,11/03/2004,16/03/2004,BOS,minehan,-1.719740437,-1.4996204
1049,25/03/2004,11/03/2004,16/03/2004,NY,gei,-1.719740437,-1.437158
1050,25/03/2004,11/03/2004,16/03/2004,FOMC,Greenspan,-1.719740437,-1.3554415
1051,25/03/2004,11/03/2004,16/03/2004,STL,poole,-1.719740437,-1.6318597
1052,25/03/2004,11/03/2004,16/03/2004,FOMC,Kohn,-1.719740437,-1.3308699
1053,26/03/2004,11/03/2004,16/03/2004,FOMC,Kohn,-1.719740437,-1.3179877
1054,26/03/2004,11/03/2004,16/03/2004,FOMC,Gramlich,-1.719740437,-1.3577986
1055,27/03/2004,11/03/2004,16/03/2004,PHI,santomero,-1.719740437,-1.8317235
1056,27/03/2004,11/03/2004,16/03/2004,FOMC,Bernanke,-1.719740437,-1.3814355
1057,29/03/2004,11/03/2004,16/03/2004,SF,parry,-1.719740437,-1.3943344
1058,30/03/2004,11/03/2004,16/03/2004,STL,poole,-1.719740437,-1.4812583
1059,30/03/2004,11/03/2004,16/03/2004,FOMC,Bernanke,-1.719740437,-2.0302105
1060,01/04/2004,11/03/2004,16/03/2004,FOMC,Bernanke,-1.719740437,-1.3778064
1061,01/04/2004,11/03/2004,16/03/2004,FOMC,Kohn,-1.719740437,-1.5338272
1062,01/04/2004,11/03/2004,16/03/2004,CHI,,-1.719740437,-1.3862313
1063,06/04/2004,11/03/2004,16/03/2004,STL,poole,-1.719740437,-1.6016695
1064,08/04/2004,11/03/2004,16/03/2004,FOMC,Ferguson,-1.719740437,-1.3730323
1065,14/04/2004,11/03/2004,16/03/2004,SF,parry,-1.719740437,-1.3282468
1066,15/04/2004,11/03/2004,16/03/2004,FOMC,Bernanke,-1.719740437,-1.2174021
1067,15/04/2004,11/03/2004,16/03/2004,CHI,,-1.719740437,-1.4078337
1068,16/04/2004,11/03/2004,16/03/2004,FOMC,Greenspan,-1.719740437,-1.3608905
1069,16/04/2004,11/03/2004,16/03/2004,FOMC,Bernanke,-1.719740437,-1.6192124
1070,21/04/2004,11/03/2004,16/03/2004,SF,parry,-1.719740437,-1.4153115
1071,22/04/2004,11/03/2004,16/03/2004,FOMC,Bies,-1.719740437,-1.5040486
1072,22/04/2004,11/03/2004,16/03/2004,FOMC,Bernanke,-1.719740437,-1.4068929
1073,23/04/2004,11/03/2004,16/03/2004,FOMC,Ferguson,-1.719740437,-1.5879289
1074,23/04/2004,11/03/2004,16/03/2004,CHI,,-1.719740437,-1.355826
1075,26/04/2004,11/03/2004,16/03/2004,FOMC,Olson,-1.719740437,-1.3645078
1076,26/04/2004,11/03/2004,16/03/2004,CHI,,-1.719740437,-1.406527
