,cpi_date,gb_date,fomc_date,branch,speaker,y_actual,y_speech_implied
1417,15/03/2006,25/01/2006,31/01/2006,SF,yellen,0.760621585,-0.6215765
1418,16/03/2006,25/01/2006,31/01/2006,FOMC,Kohn,0.760621585,-0.24677622
1419,20/03/2006,25/01/2006,31/01/2006,BOS,minehan,0.760621585,-0.010648768
1420,20/03/2006,25/01/2006,31/01/2006,FOMC,Bernanke,0.760621585,-0.6152007
1421,20/03/2006,25/01/2006,31/01/2006,SF,yellen,0.760621585,-0.7284153
1422,29/03/2006,22/03/2006,28/03/2006,FOMC,Bies,-1.739378415,0.029825415
1423,29/03/2006,22/03/2006,28/03/2006,RIC,lacker,-1.739378415,0.29771042
1424,30/03/2006,22/03/2006,28/03/2006,STL,poole,-1.739378415,0.41853106
1425,31/03/2006,22/03/2006,28/03/2006,FOMC,Bies,-1.739378415,0.28150675
1426,31/03/2006,22/03/2006,28/03/2006,FOMC,Ferguson,-1.739378415,0.37332523
1427,03/04/2006,22/03/2006,28/03/2006,FOMC,Kroszner,-1.739378415,0.6379959
1428,04/04/2006,22/03/2006,28/03/2006,RIC,lacker,-1.739378415,0.13996586
1429,04/04/2006,22/03/2006,28/03/2006,DAL,fisher,-1.739378415,0.31342524
1430,04/04/2006,22/03/2006,28/03/2006,KC,hoenig,-1.739378415,0.37337762
1431,04/04/2006,22/03/2006,28/03/2006,CHI,,-1.739378415,0.5644922
1432,05/04/2006,22/03/2006,28/03/2006,FOMC,Bernanke,-1.739378415,0.07532357
1433,05/04/2006,22/03/2006,28/03/2006,DAL,fisher,-1.739378415,0.5298359
1434,05/04/2006,22/03/2006,28/03/2006,NY,gei,-1.739378415,0.1936925
1435,06/04/2006,22/03/2006,28/03/2006,FOMC,Kroszner,-1.739378415,0.3629568
1436,06/04/2006,22/03/2006,28/03/2006,CHI,,-1.739378415,1.3031812
1437,10/04/2006,22/03/2006,28/03/2006,FOMC,Bies,-1.739378415,0.33260077
1438,10/04/2006,22/03/2006,28/03/2006,FOMC,Olson,-1.739378415,0.5295202
1439,11/04/2006,22/03/2006,28/03/2006,DAL,fisher,-1.739378415,0.17517814
1440,13/04/2006,22/03/2006,28/03/2006,FOMC,Olson,-1.739378415,0.050342195
1441,13/04/2006,22/03/2006,28/03/2006,FOMC,Kohn,-1.739378415,0.27008453
1442,17/04/2006,22/03/2006,28/03/2006,CHI,,-1.739378415,0.3995387
1443,17/04/2006,22/03/2006,28/03/2006,FOMC,Ferguson,-1.739378415,0.3995982
1444,18/04/2006,22/03/2006,28/03/2006,SF,yellen,-1.739378415,0.23576677
1445,18/04/2006,22/03/2006,28/03/2006,CHI,,-1.739378415,0.5652385
1446,19/04/2006,22/03/2006,28/03/2006,DAL,fisher,-1.739378415,0.33958584
1447,20/04/2006,22/03/2006,28/03/2006,FOMC,Bernanke,-1.739378415,0.37152344
1448,27/04/2006,22/03/2006,28/03/2006,FOMC,Kohn,-1.739378415,0.56175727
1449,28/04/2006,22/03/2006,28/03/2006,FOMC,Bies,-1.739378415,0.68447155
1450,01/05/2006,22/03/2006,28/03/2006,ATL,guynn,-1.739378415,0.2389606
1451,03/05/2006,03/05/2006,10/05/2006,FOMC,Bernanke,-1.939378415,-1.0625379
1452,03/05/2006,03/05/2006,10/05/2006,CHI,,-1.939378415,-0.80948144
1453,04/05/2006,03/05/2006,10/05/2006,FOMC,Bies,-1.939378415,-0.82173485
1454,11/05/2006,03/05/2006,10/05/2006,FOMC,Kohn,-1.939378415,-1.35792
1455,13/05/2006,03/05/2006,10/05/2006,CLE,Pianalto,-1.939378415,-1.0148674
1456,16/05/2006,03/05/2006,10/05/2006,FOMC,Bernanke,-1.939378415,-0.9704948
1457,16/05/2006,03/05/2006,10/05/2006,NY,gei,-1.939378415,-0.9050027
1458,16/05/2006,03/05/2006,10/05/2006,FOMC,Bies,-1.939378415,-1.016119
1459,16/05/2006,03/05/2006,10/05/2006,KC,hoenig,-1.939378415,-0.7087671
1460,16/05/2006,03/05/2006,10/05/2006,FOMC,Olson,-1.939378415,-0.39958298
1461,18/05/2006,03/05/2006,10/05/2006,CHI,,-1.939378415,-1.1352568
1462,18/05/2006,03/05/2006,10/05/2006,FOMC,Kohn,-1.939378415,-1.056612
1463,18/05/2006,03/05/2006,10/05/2006,RIC,lacker,-1.939378415,-1.0383788
1464,18/05/2006,03/05/2006,10/05/2006,FOMC,Bernanke,-1.939378415,-0.91626686
1465,18/05/2006,03/05/2006,10/05/2006,STL,poole,-1.939378415,-0.60546196
1466,20/05/2006,03/05/2006,10/05/2006,DAL,fisher,-1.939378415,-1.1105117
1467,22/05/2006,03/05/2006,10/05/2006,DAL,fisher,-1.939378415,-0.8760035
1468,24/05/2006,03/05/2006,10/05/2006,FOMC,Kroszner,-1.939378415,-0.27100194
1469,25/05/2006,03/05/2006,10/05/2006,FOMC,Olson,-1.939378415,-1.0188037
1470,27/05/2006,03/05/2006,10/05/2006,SF,yellen,-1.939378415,-0.40346438
1471,31/05/2006,03/05/2006,10/05/2006,NY,gei,-1.939378415,-1.0547503
1472,02/06/2006,03/05/2006,10/05/2006,CHI,,-1.939378415,-1.0200342
1473,05/06/2006,03/05/2006,10/05/2006,FOMC,Bernanke,-1.939378415,-1.0684187
1474,06/06/2006,03/05/2006,10/05/2006,FOMC,Bies,-1.939378415,-0.8377686
1475,07/06/2006,03/05/2006,10/05/2006,ATL,guynn,-1.939378415,-1.0905942
1476,09/06/2006,03/05/2006,10/05/2006,FOMC,Bernanke,-1.939378415,-1.060368
1477,12/06/2006,03/05/2006,10/05/2006,FOMC,Bies,-1.939378415,-0.5735284
1478,12/06/2006,03/05/2006,10/05/2006,FOMC,Olson,-1.939378415,-0.3712543
1479,12/06/2006,03/05/2006,10/05/2006,FOMC,Bernanke,-1.939378415,-0.9220411
1480,12/06/2006,03/05/2006,10/05/2006,CLE,Pianalto,-1.939378415,-1.0824614
1481,13/06/2006,03/05/2006,10/05/2006,FOMC,Bernanke,-1.939378415,-0.92274755
1482,14/06/2006,03/05/2006,10/05/2006,FOMC,Bies,-1.939378415,-1.0332121
1483,14/06/2006,03/05/2006,10/05/2006,DAL,fisher,-1.939378415,-1.188073
1484,15/06/2006,03/05/2006,10/05/2006,FOMC,Kroszner,-1.939378415,-0.9220439
1485,15/06/2006,03/05/2006,10/05/2006,FOMC,Bernanke,-1.939378415,-1.0070419
1486,16/06/2006,03/05/2006,10/05/2006,STL,poole,-1.939378415,-0.9509272
1487,16/06/2006,03/05/2006,10/05/2006,FOMC,Kohn,-1.939378415,-0.68146926
1488,22/06/2006,21/06/2006,29/06/2006,CLE,Pianalto,-1.439378415,-1.6175743
1489,04/07/2006,21/06/2006,29/06/2006,FOMC,Bies,-1.439378415,-1.6104866
1490,06/07/2006,21/06/2006,29/06/2006,FOMC,Kohn,-1.439378415,-1.5971774
1491,18/07/2006,21/06/2006,29/06/2006,FOMC,Warsh,-1.439378415,-1.6197515
1492,19/07/2006,21/06/2006,29/06/2006,KC,hoenig,-1.439378415,-1.632747
1493,31/07/2006,21/06/2006,29/06/2006,STL,poole,-1.439378415,-1.4302901
1494,31/07/2006,21/06/2006,29/06/2006,SF,yellen,-1.439378415,-1.6196406
1495,16/08/2006,03/08/2006,08/08/2006,DAL,fisher,-0.039378415,-0.75279814
1496,22/08/2006,03/08/2006,08/08/2006,ATL,guynn,-0.039378415,-0.8475333
1497,22/08/2006,03/08/2006,08/08/2006,CHI,,-0.039378415,-0.7708759
1498,25/08/2006,03/08/2006,08/08/2006,FOMC,Bernanke,-0.039378415,-0.737414
1499,29/08/2006,03/08/2006,08/08/2006,DAL,fisher,-0.039378415,-0.73120946
1500,30/08/2006,03/08/2006,08/08/2006,DAL,fisher,-0.039378415,-0.83416235
1501,31/08/2006,03/08/2006,08/08/2006,FOMC,Bernanke,-0.039378415,-0.39565435
1502,31/08/2006,03/08/2006,08/08/2006,STL,poole,-0.039378415,-0.80423754
1503,01/09/2006,03/08/2006,08/08/2006,FOMC,Kohn,-0.039378415,-0.75426096
1504,01/09/2006,03/08/2006,08/08/2006,FOMC,Bernanke,-0.039378415,-0.75576645
1505,07/09/2006,03/08/2006,08/08/2006,SF,yellen,-0.039378415,-0.7753753
1506,08/09/2006,03/08/2006,08/08/2006,CLE,Pianalto,-0.039378415,-0.7365349
1507,11/09/2006,03/08/2006,08/08/2006,BOS,minehan,-0.039378415,0.7511313
1508,11/09/2006,03/08/2006,08/08/2006,STL,poole,-0.039378415,-0.6705535
1509,12/09/2006,03/08/2006,08/08/2006,SF,yellen,-0.039378415,-0.78437454
1510,15/09/2006,13/09/2006,20/09/2006,KC,hoenig,4.860621585,4.6524134
1511,15/09/2006,13/09/2006,20/09/2006,NY,gei,4.860621585,3.239358
1512,25/09/2006,13/09/2006,20/09/2006,DAL,fisher,4.860621585,5.214122
1513,27/09/2006,13/09/2006,20/09/2006,FOMC,Kroszner,4.860621585,4.3259363
1514,28/09/2006,13/09/2006,20/09/2006,BOS,minehan,4.860621585,5.2130365
1515,29/09/2006,13/09/2006,20/09/2006,STL,poole,4.860621585,4.6838984
1516,03/10/2006,13/09/2006,20/09/2006,KC,hoenig,4.860621585,4.9206924
1517,04/10/2006,13/09/2006,20/09/2006,NY,gei,4.860621585,5.1707277
1518,04/10/2006,13/09/2006,20/09/2006,FOMC,Kohn,4.860621585,4.7472544
1519,04/10/2006,13/09/2006,20/09/2006,FOMC,Bernanke,4.860621585,5.4635286
1520,05/10/2006,13/09/2006,20/09/2006,CLE,Pianalto,4.860621585,4.8511553
1521,05/10/2006,13/09/2006,20/09/2006,PHI,plosser,4.860621585,4.642064
1522,09/10/2006,13/09/2006,20/09/2006,SF,yellen,4.860621585,4.787696
1523,10/10/2006,13/09/2006,20/09/2006,DAL,fisher,4.860621585,4.9402437
1524,11/10/2006,13/09/2006,20/09/2006,RIC,lacker,4.860621585,5.070938
1525,11/10/2006,13/09/2006,20/09/2006,FOMC,Bies,4.860621585,5.0711403
1526,12/10/2006,13/09/2006,20/09/2006,FOMC,Mishkin,4.860621585,5.282378
1527,12/10/2006,13/09/2006,20/09/2006,CHI,,4.860621585,5.0082088
1528,16/10/2006,13/09/2006,20/09/2006,FOMC,Bernanke,4.860621585,5.2204413
1529,16/10/2006,13/09/2006,20/09/2006,SF,yellen,4.860621585,4.916691
1530,16/10/2006,13/09/2006,20/09/2006,STL,poole,4.860621585,5.205125
1531,17/10/2006,13/09/2006,20/09/2006,FOMC,Bies,4.860621585,4.9818316
1532,18/10/2006,18/10/2006,25/10/2006,DAL,fisher,4.860621585,1.2837632
1533,26/10/2006,18/10/2006,25/10/2006,NY,gei,4.860621585,2.02212
1534,30/10/2006,18/10/2006,25/10/2006,RIC,lacker,4.860621585,1.8354583
1535,30/10/2006,18/10/2006,25/10/2006,CHI,,4.860621585,1.3045837
1536,30/10/2006,18/10/2006,25/10/2006,KC,hoenig,4.860621585,2.0723448
1537,01/11/2006,18/10/2006,25/10/2006,FOMC,Bernanke,4.860621585,1.6480623
1538,02/11/2006,18/10/2006,25/10/2006,DAL,fisher,4.860621585,1.7676836
1539,02/11/2006,18/10/2006,25/10/2006,FOMC,Bies,4.860621585,1.9254218
1540,03/11/2006,18/10/2006,25/10/2006,FOMC,Kohn,4.860621585,1.4606172
1541,06/11/2006,18/10/2006,25/10/2006,SF,yellen,4.860621585,3.6724014
1542,06/11/2006,18/10/2006,25/10/2006,CHI,,4.860621585,1.386052
1543,06/11/2006,18/10/2006,25/10/2006,CLE,Pianalto,4.860621585,1.4160208
1544,08/11/2006,18/10/2006,25/10/2006,CHI,,4.860621585,1.7835017
1545,10/11/2006,18/10/2006,25/10/2006,FOMC,Bernanke,4.860621585,1.5682392
1546,14/11/2006,18/10/2006,25/10/2006,SF,yellen,4.860621585,2.6174412
1547,14/11/2006,18/10/2006,25/10/2006,STL,poole,4.860621585,1.7614526
1548,16/11/2006,18/10/2006,25/10/2006,STL,poole,4.860621585,1.5332139
1549,16/11/2006,18/10/2006,25/10/2006,CHI,,4.860621585,1.7675953
1550,16/11/2006,18/10/2006,25/10/2006,FOMC,Kroszner,4.860621585,2.8257828
1551,17/11/2006,18/10/2006,25/10/2006,CLE,Pianalto,4.860621585,1.0854751
1552,17/11/2006,18/10/2006,25/10/2006,DAL,fisher,4.860621585,1.8026699
1553,20/11/2006,18/10/2006,25/10/2006,DAL,fisher,4.860621585,1.6994494
1554,21/11/2006,18/10/2006,25/10/2006,FOMC,Warsh,4.860621585,1.8015391
1555,28/11/2006,18/10/2006,25/10/2006,FOMC,Bernanke,4.860621585,2.4289565
1556,30/11/2006,18/10/2006,25/10/2006,FOMC,Bies,4.860621585,1.5526539
1557,01/12/2006,18/10/2006,25/10/2006,FOMC,Bernanke,4.860621585,1.1513273
1558,01/12/2006,18/10/2006,25/10/2006,CHI,,4.860621585,1.8483704
1559,01/12/2006,18/10/2006,25/10/2006,FOMC,Kohn,4.860621585,2.094882
1560,01/12/2006,18/10/2006,25/10/2006,RIC,lacker,4.860621585,1.9322354
1561,15/12/2006,06/12/2006,12/12/2006,FOMC,Bernanke,0.760621585,1.020716
1562,19/12/2006,06/12/2006,12/12/2006,DAL,fisher,0.760621585,0.8983231
1563,21/12/2006,06/12/2006,12/12/2006,RIC,lacker,0.760621585,0.91026264
1564,05/01/2007,06/12/2006,12/12/2006,FOMC,Bernanke,0.760621585,0.88056284
1565,05/01/2007,06/12/2006,12/12/2006,BOS,minehan,0.760621585,0.90029734
1566,05/01/2007,06/12/2006,12/12/2006,CHI,moskow,0.760621585,0.8617025
1567,08/01/2007,06/12/2006,12/12/2006,FOMC,Kohn,0.760621585,0.9089641
1568,10/01/2007,06/12/2006,12/12/2006,CHI,moskow,0.760621585,0.88840187
1569,11/01/2007,06/12/2006,12/12/2006,NY,gei,0.760621585,0.88935286
1570,11/01/2007,06/12/2006,12/12/2006,FOMC,Bies,0.760621585,0.8932732
1571,12/01/2007,06/12/2006,12/12/2006,BOS,minehan,0.760621585,0.91797096
1572,17/01/2007,06/12/2006,12/12/2006,STL,poole,0.760621585,0.86118287
1573,17/01/2007,06/12/2006,12/12/2006,SF,yellen,0.760621585,0.84166676
1574,17/01/2007,06/12/2006,12/12/2006,FOMC,Mishkin,0.760621585,0.8489236
1575,18/01/2007,06/12/2006,12/12/2006,FOMC,Bies,0.760621585,0.92198414
1576,19/01/2007,06/12/2006,12/12/2006,RIC,lacker,0.760621585,0.89952666
1577,19/01/2007,06/12/2006,12/12/2006,KC,hoenig,0.760621585,0.8867953
1578,22/01/2007,06/12/2006,12/12/2006,SF,yellen,0.760621585,0.85560936
1579,05/02/2007,24/01/2007,31/01/2007,KC,hoenig,-0.539378415,0.16482607
1580,06/02/2007,24/01/2007,31/01/2007,FOMC,Bernanke,-0.539378415,0.12992075
1581,06/02/2007,24/01/2007,31/01/2007,SF,yellen,-0.539378415,0.15567672
1582,06/02/2007,24/01/2007,31/01/2007,CHI,moskow,-0.539378415,0.1025018
1583,07/02/2007,24/01/2007,31/01/2007,PHI,plosser,-0.539378415,0.24150488
1584,09/02/2007,24/01/2007,31/01/2007,CLE,Pianalto,-0.539378415,0.17354527
1585,09/02/2007,24/01/2007,31/01/2007,STL,poole,-0.539378415,0.19710788
1586,09/02/2007,24/01/2007,31/01/2007,DAL,fisher,-0.539378415,0.22060773
1587,15/02/2007,24/01/2007,31/01/2007,STL,poole,-0.539378415,0.3558994
1588,16/02/2007,24/01/2007,31/01/2007,DAL,fisher,-0.539378415,0.1620307
1589,16/02/2007,24/01/2007,31/01/2007,CHI,moskow,-0.539378415,0.30578807
1590,21/02/2007,24/01/2007,31/01/2007,SF,yellen,-0.539378415,0.23856711
1591,21/02/2007,24/01/2007,31/01/2007,FOMC,Kohn,-0.539378415,0.14199549
1592,23/02/2007,24/01/2007,31/01/2007,SF,yellen,-0.539378415,0.25785512
1593,26/02/2007,24/01/2007,31/01/2007,FOMC,Bies,-0.539378415,0.1471642
1594,27/02/2007,24/01/2007,31/01/2007,DAL,fisher,-0.539378415,0.2731125
1595,28/02/2007,24/01/2007,31/01/2007,NY,gei,-0.539378415,0.1338084
1596,01/03/2007,24/01/2007,31/01/2007,CHI,moskow,-0.539378415,0.16605091
1597,02/03/2007,24/01/2007,31/01/2007,STL,poole,-0.539378415,0.19225413
1598,02/03/2007,24/01/2007,31/01/2007,FOMC,Bernanke,-0.539378415,0.36007136
1599,05/03/2007,24/01/2007,31/01/2007,FOMC,Kroszner,-0.539378415,0.44441682
1600,05/03/2007,24/01/2007,31/01/2007,FOMC,Warsh,-0.539378415,0.12467017
1601,05/03/2007,24/01/2007,31/01/2007,STL,poole,-0.539378415,0.27392513
1602,06/03/2007,24/01/2007,31/01/2007,FOMC,Bernanke,-0.539378415,0.1474326
1603,06/03/2007,24/01/2007,31/01/2007,PHI,plosser,-0.539378415,0.16029379
1604,07/03/2007,24/01/2007,31/01/2007,CHI,moskow,-0.539378415,0.30595267
1605,09/03/2007,24/01/2007,31/01/2007,MIN,stern,-0.539378415,0.12958284
1606,09/03/2007,24/01/2007,31/01/2007,FOMC,Kohn,-0.539378415,0.17759979
1607,09/03/2007,24/01/2007,31/01/2007,FOMC,Kroszner,-0.539378415,0.18978047
1608,09/03/2007,24/01/2007,31/01/2007,RIC,lacker,-0.539378415,0.17138451
1609,12/03/2007,24/01/2007,31/01/2007,FOMC,Kroszner,-0.539378415,0.13835764
1610,22/03/2007,14/03/2007,21/03/2007,FOMC,Kohn,-2.339378415,-1.796273
1611,22/03/2007,14/03/2007,21/03/2007,FOMC,Kroszner,-2.339378415,-1.7442883
1612,23/03/2007,14/03/2007,21/03/2007,PHI,plosser,-2.339378415,-1.7872009
1613,23/03/2007,14/03/2007,21/03/2007,FOMC,Mishkin,-2.339378415,0.9107261
1614,23/03/2007,14/03/2007,21/03/2007,NY,gei,-2.339378415,-1.9256471
1615,26/03/2007,14/03/2007,21/03/2007,CHI,moskow,-2.339378415,-2.1190076
1616,27/03/2007,14/03/2007,21/03/2007,CLE,Pianalto,-2.339378415,-2.1408205
1617,27/03/2007,14/03/2007,21/03/2007,CHI,moskow,-2.339378415,-2.1190076
1618,28/03/2007,14/03/2007,21/03/2007,CHI,moskow,-2.339378415,-2.1190076
1619,29/03/2007,14/03/2007,21/03/2007,MIN,stern,-2.339378415,-2.108363
1620,30/03/2007,14/03/2007,21/03/2007,FOMC,Bernanke,-2.339378415,-1.4207836
1621,30/03/2007,14/03/2007,21/03/2007,PHI,plosser,-2.339378415,-2.057302
1622,02/04/2007,14/03/2007,21/03/2007,STL,poole,-2.339378415,-1.4783598
1623,04/04/2007,14/03/2007,21/03/2007,DAL,fisher,-2.339378415,-1.86504
1624,10/04/2007,14/03/2007,21/03/2007,FOMC,Mishkin,-2.339378415,-2.02266
1625,11/04/2007,14/03/2007,21/03/2007,RIC,lacker,-2.339378415,0.8390817
1626,11/04/2007,14/03/2007,21/03/2007,FOMC,Bernanke,-2.339378415,-1.541214
1627,13/04/2007,14/03/2007,21/03/2007,DAL,fisher,-2.339378415,-2.0553105
1628,16/04/2007,14/03/2007,21/03/2007,PHI,plosser,-2.339378415,-2.133238
1629,16/04/2007,14/03/2007,21/03/2007,DAL,fisher,-2.339378415,-1.7953708
1630,16/04/2007,14/03/2007,21/03/2007,STL,poole,-2.339378415,-1.4101719
1631,17/04/2007,14/03/2007,21/03/2007,NY,gei,-2.339378415,-1.8140842
1632,19/04/2007,14/03/2007,21/03/2007,DAL,fisher,-2.339378415,-2.1521058
1633,19/04/2007,14/03/2007,21/03/2007,SF,yellen,-2.339378415,-2.103905
1634,20/04/2007,14/03/2007,21/03/2007,FOMC,Mishkin,-2.339378415,-2.10939
1635,25/04/2007,14/03/2007,21/03/2007,FOMC,Bernanke,-2.339378415,-2.2119575
1636,26/04/2007,14/03/2007,21/03/2007,FOMC,Mishkin,-2.339378415,-0.8250907
1637,26/04/2007,14/03/2007,21/03/2007,SF,yellen,-2.339378415,-1.0564495
1638,26/04/2007,14/03/2007,21/03/2007,DAL,fisher,-2.339378415,-1.9033238
1639,01/05/2007,14/03/2007,21/03/2007,FOMC,Bernanke,-2.339378415,-0.6380866
1640,04/05/2007,02/05/2007,09/05/2007,NY,gei,-3.339378415,-2.7913997
1641,10/05/2007,02/05/2007,09/05/2007,FOMC,Kroszner,-3.339378415,-2.1356552
1642,10/05/2007,02/05/2007,09/05/2007,CHI,moskow,-3.339378415,-2.5522344
1643,14/05/2007,02/05/2007,09/05/2007,DAL,fisher,-3.339378415,-3.041977
1644,15/05/2007,02/05/2007,09/05/2007,FOMC,Kroszner,-3.339378415,-2.3815117
1645,15/05/2007,02/05/2007,09/05/2007,FOMC,Bernanke,-3.339378415,-2.661111
1646,15/05/2007,02/05/2007,09/05/2007,NY,gei,-3.339378415,-2.787627
1647,16/05/2007,02/05/2007,09/05/2007,FOMC,Kohn,-3.339378415,-2.5046985
1648,16/05/2007,02/05/2007,09/05/2007,FOMC,Kroszner,-3.339378415,-2.8326902
1649,17/05/2007,02/05/2007,09/05/2007,CHI,moskow,-3.339378415,-2.5538192
1650,17/05/2007,02/05/2007,09/05/2007,FOMC,Bernanke,-3.339378415,-2.6769686
1651,20/05/2007,02/05/2007,09/05/2007,CLE,Pianalto,-3.339378415,-2.496492
1652,22/05/2007,02/05/2007,09/05/2007,FOMC,Bernanke,-3.339378415,-2.4734807
1653,22/05/2007,02/05/2007,09/05/2007,RIC,lacker,-3.339378415,-2.7284682
1654,23/05/2007,02/05/2007,09/05/2007,FOMC,Kroszner,-3.339378415,-2.8710914
1655,24/05/2007,02/05/2007,09/05/2007,FOMC,Mishkin,-3.339378415,-2.6903806
1656,24/05/2007,02/05/2007,09/05/2007,DAL,fisher,-3.339378415,-2.6398432
1657,01/06/2007,02/05/2007,09/05/2007,FOMC,Kroszner,-3.339378415,-2.562595
1658,02/06/2007,02/05/2007,09/05/2007,DAL,fisher,-3.339378415,-2.5883818
1659,05/06/2007,02/05/2007,09/05/2007,FOMC,Warsh,-3.339378415,-2.6495414
1660,05/06/2007,02/05/2007,09/05/2007,FOMC,Bernanke,-3.339378415,-2.5807035
1661,06/06/2007,02/05/2007,09/05/2007,KC,hoenig,-3.339378415,-2.4406898
1662,11/06/2007,02/05/2007,09/05/2007,CLE,Pianalto,-3.339378415,-2.4885683
1663,11/06/2007,02/05/2007,09/05/2007,CHI,moskow,-3.339378415,-2.8175228
1664,12/06/2007,02/05/2007,09/05/2007,KC,hoenig,-3.339378415,-2.5148668
1665,12/06/2007,02/05/2007,09/05/2007,CHI,moskow,-3.339378415,-2.4349272
1666,13/06/2007,02/05/2007,09/05/2007,NY,gei,-3.339378415,-2.7014885
1667,13/06/2007,02/05/2007,09/05/2007,DAL,fisher,-3.339378415,-2.756641
1668,14/06/2007,02/05/2007,09/05/2007,FOMC,Kroszner,-3.339378415,-2.7629237
1669,15/06/2007,02/05/2007,09/05/2007,SF,yellen,-3.339378415,-2.6416554
1670,15/06/2007,02/05/2007,09/05/2007,FOMC,Bernanke,-3.339378415,-2.7290306
1671,20/06/2007,20/06/2007,28/06/2007,NY,gei,0.060621585,-0.13623193
1672,22/06/2007,20/06/2007,28/06/2007,CLE,Pianalto,0.060621585,-0.04688769
1673,05/07/2007,20/06/2007,28/06/2007,SF,yellen,0.060621585,-0.04242777
1674,10/07/2007,20/06/2007,28/06/2007,FOMC,Bernanke,0.060621585,-0.07559156
1675,11/07/2007,20/06/2007,28/06/2007,PHI,plosser,0.060621585,-0.16608498
1676,12/07/2007,20/06/2007,28/06/2007,FOMC,Kroszner,0.060621585,-0.04182504
1677,12/07/2007,20/06/2007,28/06/2007,SF,yellen,0.060621585,-0.044226132
1678,19/07/2007,20/06/2007,28/06/2007,CHI,moskow,0.060621585,-0.11333876
1679,20/07/2007,20/06/2007,28/06/2007,STL,poole,0.060621585,-0.07049726
1680,24/07/2007,20/06/2007,28/06/2007,STL,poole,0.060621585,-0.09041851
1681,25/07/2007,20/06/2007,28/06/2007,STL,poole,0.060621585,-0.061569892
1682,25/07/2007,20/06/2007,28/06/2007,NY,gei,0.060621585,-0.04320202
1683,27/07/2007,20/06/2007,28/06/2007,RIC,lacker,0.060621585,-0.1263077
1684,31/07/2007,20/06/2007,28/06/2007,STL,poole,0.060621585,-0.02534718
1685,01/08/2007,20/06/2007,28/06/2007,FOMC,Kroszner,0.060621585,-0.16153026
1686,02/08/2007,02/08/2007,07/08/2007,KC,hoenig,0.460621585,-0.050091244
1687,08/08/2007,02/08/2007,07/08/2007,MIN,stern,0.460621585,-0.038768448
1688,09/08/2007,02/08/2007,07/08/2007,MIN,stern,0.460621585,-0.03661511
1689,17/08/2007,02/08/2007,07/08/2007,STL,poole,0.460621585,0.08997873
1690,21/08/2007,02/08/2007,07/08/2007,RIC,lacker,0.460621585,0.13567606
1691,25/08/2007,02/08/2007,07/08/2007,STL,poole,0.460621585,0.04319846
1692,25/08/2007,02/08/2007,07/08/2007,ATL,guynn,0.460621585,0.03917259
1693,25/08/2007,02/08/2007,07/08/2007,DAL,fisher,0.460621585,0.11587232
1694,31/08/2007,02/08/2007,07/08/2007,FOMC,Bernanke,0.460621585,0.09730776
1695,01/09/2007,02/08/2007,07/08/2007,FOMC,Mishkin,0.460621585,0.59583193
1696,06/09/2007,02/08/2007,07/08/2007,STL,poole,0.460621585,0.10218068
1697,06/09/2007,02/08/2007,07/08/2007,FOMC,Kroszner,0.460621585,0.007713907
1698,06/09/2007,02/08/2007,07/08/2007,ATL,lockhart,0.460621585,-0.049363777
1699,08/09/2007,02/08/2007,07/08/2007,PHI,plosser,0.460621585,0.003960207
1700,10/09/2007,02/08/2007,07/08/2007,DAL,fisher,0.460621585,0.10641886
1701,10/09/2007,02/08/2007,07/08/2007,ATL,lockhart,0.460621585,-0.04142622
1702,10/09/2007,02/08/2007,07/08/2007,SF,yellen,0.460621585,0.011990696
1703,10/09/2007,02/08/2007,07/08/2007,FOMC,Mishkin,0.460621585,0.004889779
1704,11/09/2007,02/08/2007,07/08/2007,FOMC,Bernanke,0.460621585,0.5811721
1705,21/09/2007,12/09/2007,18/09/2007,FOMC,Mishkin,-1.039378415,0.35811138
1706,21/09/2007,12/09/2007,18/09/2007,FOMC,Kohn,-1.039378415,-0.25887156
1707,21/09/2007,12/09/2007,18/09/2007,FOMC,Warsh,-1.039378415,-0.06692194
1708,24/09/2007,12/09/2007,18/09/2007,FOMC,Bernanke,-1.039378415,0.34085026
1709,24/09/2007,12/09/2007,18/09/2007,DAL,fisher,-1.039378415,-0.071243316
1710,25/09/2007,12/09/2007,18/09/2007,PHI,plosser,-1.039378415,-0.14768952
1711,27/09/2007,12/09/2007,18/09/2007,FOMC,Mishkin,-1.039378415,0.17045423
1712,28/09/2007,12/09/2007,18/09/2007,STL,poole,-1.039378415,-0.25486198
1713,28/09/2007,12/09/2007,18/09/2007,ATL,lockhart,-1.039378415,-0.18030247
1714,28/09/2007,12/09/2007,18/09/2007,FOMC,Mishkin,-1.039378415,0.048439156
1715,28/09/2007,12/09/2007,18/09/2007,SF,yellen,-1.039378415,0.34784633
1716,02/10/2007,12/09/2007,18/09/2007,DAL,fisher,-1.039378415,-0.13536769
1717,04/10/2007,12/09/2007,18/09/2007,DAL,fisher,-1.039378415,-0.08924065
1718,05/10/2007,12/09/2007,18/09/2007,FOMC,Warsh,-1.039378415,-0.29114643
1719,05/10/2007,12/09/2007,18/09/2007,FOMC,Kohn,-1.039378415,-0.02675306
1720,09/10/2007,12/09/2007,18/09/2007,STL,poole,-1.039378415,0.10781724
1721,09/10/2007,12/09/2007,18/09/2007,SF,yellen,-1.039378415,-0.06296953
1722,10/10/2007,12/09/2007,18/09/2007,BOS,rosengren,-1.039378415,-0.050943308
